time,A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6,A7,B7,C7,D7,A8,B8,C8,D8,A9,B9,C9,D9,A10,B10,C10,D10,Aaverage,Baverage,Caverage,Daverage,Anormalised,Bnormalised,Cnormalised,Dnormalised,OD_A,OD_B,OD_C,OD_D,DilutiontimeforA,DilutiontimeforB,DilutiontimeforC,DilutiontimeforD,ErrorA,ErrorB,ErrorC,ErrorD
13.37,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
13.45,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
13.54,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
13.62,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
13.70,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
13.79,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
13.87,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
13.95,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
14.04,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
14.12,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
14.20,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
14.29,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
14.37,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
14.45,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
14.54,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
14.62,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
14.70,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
14.79,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
14.87,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
14.95,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
15.04,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
15.12,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
15.21,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
15.29,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
15.37,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
15.46,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
15.54,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
15.62,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
15.71,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
15.79,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
15.87,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
15.96,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
16.04,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
16.12,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
16.21,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
16.29,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
16.37,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
16.46,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
16.54,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
16.62,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
16.71,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
16.79,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
16.87,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
16.96,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
17.04,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
17.12,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
17.21,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
17.29,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
17.37,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
17.46,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
17.54,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
17.62,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
17.71,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
17.79,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
17.87,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
17.96,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
18.04,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
18.12,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
18.21,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
18.29,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
18.37,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
18.46,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
18.54,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
18.62,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
18.71,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
18.79,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
18.87,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
18.96,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
19.04,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
19.12,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
