time,A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6,A7,B7,C7,D7,A8,B8,C8,D8,A9,B9,C9,D9,A10,B10,C10,D10,Aaverage,Baverage,Caverage,Daverage,Anormalised,Bnormalised,Cnormalised,Dnormalised,OD_A,OD_B,OD_C,OD_D,DilutiontimeforA,DilutiontimeforB,DilutiontimeforC,DilutiontimeforD,ErrorA,ErrorB,ErrorC,ErrorD
21.37,894,860,891,717,1787,1722,1782,1437,2681,2584,2674,2156,3574,3445,3565,2873,4468,4304,4457,3586,5362,5165,5348,4300,6255,6025,6239,5015,7149,6887,7130,5733,8043,7750,8022,6451,8937,8612,8914,7168,893,861,891,716,881,856,877,708,0.97,1.88,1.14,1.70,0,30000,0,30000,-0.63,0.28,-0.46,0.10
21.46,894,866,892,716,1788,1730,1784,1430,2681,2595,2675,2145,3575,3460,3566,2861,4469,4325,4457,3580,5362,5191,5348,4302,6256,6057,6239,5023,7150,6923,7130,5743,8043,7788,8021,6463,8938,8652,8913,7180,893,865,891,718,881,860,877,710,0.97,1.89,1.14,1.70,0,30000,0,30000,-0.63,0.29,-0.46,0.10
21.54,897,867,891,716,1791,1733,1783,1433,2684,2599,2674,2148,3578,3464,3565,2862,4472,4327,4457,3573,5365,5191,5348,4284,6259,6055,6239,4995,7153,6919,7130,5707,8046,7784,8021,6422,8940,8649,8912,7137,894,864,891,713,882,859,877,705,0.97,1.89,1.14,1.69,0,30000,0,30000,-0.63,0.29,-0.46,0.09
21.62,894,869,891,715,1787,1737,1782,1426,2680,2605,2673,2139,3574,3474,3565,2856,4468,4342,4457,3571,5362,5209,5348,4282,6255,6076,6239,4994,7149,6944,7130,5710,8043,7811,8021,6425,8936,8675,8912,7137,893,867,891,713,881,862,877,705,0.97,1.90,1.14,1.69,0,30000,0,30000,-0.63,0.30,-0.46,0.09
21.71,893,861,892,715,1787,1722,1783,1431,2680,2585,2674,2147,3573,3448,3566,2865,4466,4313,4458,3585,5359,5176,5349,4303,6253,6038,6240,5019,7146,6902,7131,5740,8039,7765,8023,6460,8933,8627,8915,7177,893,862,891,717,881,857,877,709,0.97,1.89,1.14,1.70,0,30000,0,30000,-0.63,0.29,-0.46,0.10
21.79,894,862,892,714,1788,1723,1783,1430,2681,2586,2674,2149,3575,3449,3566,2866,4468,4310,4457,3580,5361,5171,5348,4294,6254,6033,6239,5011,7148,6896,7131,5733,8042,7758,8022,6450,8936,8618,8914,7162,893,861,891,716,881,856,877,708,0.97,1.88,1.14,1.70,0,30000,0,30000,-0.63,0.28,-0.46,0.10
21.87,894,864,891,716,1788,1727,1782,1432,2681,2588,2673,2144,3574,3450,3564,2858,4467,4314,4455,3577,5361,5175,5346,4289,6255,6037,6237,5002,7149,6901,7128,5717,8043,7764,8019,6432,8937,8624,8910,7143,893,862,891,714,881,857,877,706,0.97,1.89,1.14,1.69,0,30000,0,30000,-0.63,0.29,-0.46,0.09
21.96,894,863,892,714,1788,1726,1784,1428,2682,2592,2675,2146,3575,3458,3566,2863,4469,4322,4458,3579,5362,5185,5350,4290,6255,6049,6241,5004,7149,6915,7132,5721,8041,7781,8023,6435,8935,8644,8915,7145,893,864,891,714,881,859,877,706,0.97,1.89,1.14,1.69,0,30000,0,30000,-0.63,0.29,-0.46,0.09
22.04,893,866,891,713,1787,1732,1783,1426,2680,2599,2674,2141,3573,3466,3565,2858,4468,4333,4457,3575,5362,5200,5349,4290,6256,6064,6241,5001,7149,6929,7133,5713,8042,7795,8024,6427,8935,8663,8915,7145,893,866,891,714,881,861,877,706,0.97,1.89,1.14,1.69,0,30000,0,30000,-0.63,0.29,-0.46,0.09
22.12,895,860,892,713,1791,1721,1784,1426,2685,2583,2675,2142,3578,3445,3567,2859,4472,4306,4458,3574,5366,5165,5350,4287,6260,6024,6242,4999,7153,6883,7133,5713,8047,7743,8024,6430,8942,8604,8916,7146,894,860,891,714,882,855,877,706,0.97,1.88,1.14,1.69,0,30000,0,30000,-0.63,0.28,-0.46,0.09
22.21,893,862,891,711,1787,1723,1782,1420,2681,2583,2673,2128,3575,3443,3564,2836,4468,4305,4455,3548,5362,5167,5346,4258,6254,6028,6237,4970,7148,6888,7129,5678,8042,7747,8020,6388,8935,8606,8911,7096,893,860,891,709,881,855,877,701,0.97,1.88,1.14,1.68,0,30000,0,30000,-0.63,0.28,-0.46,0.08
22.29,893,864,891,715,1787,1727,1782,1428,2680,2588,2673,2138,3573,3452,3564,2850,4467,4315,4455,3565,5361,5176,5346,4275,6254,6038,6237,4989,7147,6901,7128,5704,8042,7763,8019,6416,8936,8624,8910,7127,893,862,891,712,881,857,877,704,0.97,1.89,1.14,1.69,0,30000,0,30000,-0.63,0.29,-0.46,0.09
22.37,894,863,891,712,1788,1726,1783,1423,2681,2589,2674,2133,3574,3453,3565,2844,4468,4318,4456,3556,5361,5184,5347,4271,6255,6049,6239,4984,7149,6913,7130,5696,8043,7776,8022,6406,8937,8639,8913,7115,893,863,891,711,881,858,877,703,0.97,1.89,1.14,1.69,0,30000,0,30000,-0.63,0.29,-0.46,0.09
22.46,894,862,892,712,1788,1725,1784,1425,2682,2587,2675,2135,3575,3451,3566,2849,4469,4314,4457,3564,5363,5176,5348,4279,6256,6037,6240,4989,7150,6898,7131,5701,8044,7761,8022,6417,8937,8623,8913,7131,893,862,891,713,881,857,877,705,0.97,1.89,1.14,1.69,0,30000,0,30000,-0.63,0.29,-0.46,0.09
22.54,894,857,890,711,1788,1714,1781,1426,2682,2573,2672,2141,3576,3429,3563,2851,4469,4286,4454,3564,5363,5145,5345,4280,6256,6002,6236,4990,7149,6859,7127,5702,8043,7717,8019,6417,8937,8575,8911,7128,893,857,891,712,881,852,877,704,0.97,1.87,1.14,1.69,0,30000,0,30000,-0.63,0.27,-0.46,0.09
22.62,894,864,892,713,1788,1725,1783,1423,2681,2587,2674,2135,3574,3450,3565,2849,4467,4311,4457,3559,5360,5173,5347,4272,6254,6036,6238,4985,7147,6898,7129,5702,8041,7761,8020,6415,8934,8623,8911,7124,893,862,891,712,881,857,877,704,0.97,1.89,1.14,1.69,0,30000,0,30000,-0.63,0.29,-0.46,0.09
22.71,893,861,892,716,1787,1721,1783,1431,2680,2579,2674,2141,3573,3437,3565,2851,4467,4297,4456,3566,5360,5156,5348,4280,6254,6014,6239,4990,7147,6873,7130,5701,8041,7736,8021,6416,8935,8597,8912,7126,893,859,891,712,881,854,877,704,0.97,1.88,1.14,1.69,0,30000,0,30000,-0.63,0.28,-0.46,0.09
22.79,893,865,891,712,1787,1731,1782,1424,2681,2596,2673,2133,3574,3459,3565,2839,4467,4323,4456,3546,5361,5189,5347,4257,6255,6055,6238,4968,7150,6920,7129,5677,8043,7783,8020,6383,8936,8647,8911,7090,893,864,891,709,881,859,877,701,0.97,1.89,1.14,1.68,0,30000,0,30000,-0.63,0.29,-0.46,0.08
22.87,894,863,891,710,1787,1726,1782,1418,2680,2589,2674,2128,3574,3454,3565,2842,4468,4317,4456,3553,5361,5180,5347,4262,6255,6044,6239,4976,7149,6907,7130,5687,8042,7768,8022,6395,8935,8630,8913,7104,893,863,891,710,881,858,877,702,0.97,1.89,1.14,1.68,0,30000,0,30000,-0.63,0.29,-0.46,0.08
22.96,894,863,891,712,1788,1726,1782,1423,2681,2586,2673,2130,3575,3447,3564,2837,4468,4309,4455,3548,5361,5172,5346,4257,6255,6033,6237,4964,7148,6894,7128,5671,8042,7757,8019,6382,8935,8620,8910,7093,893,862,891,709,881,857,877,701,0.97,1.89,1.14,1.68,0,30000,0,30000,-0.63,0.29,-0.46,0.08
23.04,893,860,891,707,1786,1721,1782,1417,2680,2582,2673,2127,3573,3442,3564,2834,4465,4301,4455,3539,5359,5160,5346,4245,6253,6021,6237,4956,7146,6881,7128,5666,8042,7741,8019,6376,8935,8599,8910,7081,893,859,891,708,881,854,877,700,0.97,1.88,1.14,1.68,0,30000,0,30000,-0.63,0.28,-0.46,0.08
23.12,894,861,892,710,1787,1720,1784,1417,2681,2579,2675,2123,3575,3439,3566,2831,4469,4300,4457,3542,5363,5161,5348,4253,6257,6022,6239,4962,7151,6880,7130,5666,8044,7739,8021,6372,8937,8599,8912,7081,893,859,891,708,881,854,877,700,0.97,1.88,1.14,1.68,0,30000,0,30000,-0.63,0.28,-0.46,0.08
23.21,893,860,891,710,1787,1721,1782,1422,2681,2583,2673,2136,3573,3444,3564,2849,4467,4303,4456,3558,5360,5162,5348,4266,6254,6022,6239,4977,7148,6883,7130,5690,8042,7744,8021,6401,8935,8604,8912,7108,893,860,891,710,881,855,877,702,0.97,1.88,1.14,1.68,0,30000,0,30000,-0.63,0.28,-0.46,0.08
23.29,893,860,891,712,1787,1721,1782,1425,2681,2581,2674,2135,3575,3439,3565,2843,4469,4299,4456,3553,5363,5159,5347,4265,6257,6017,6238,4973,7150,6874,7129,5681,8043,7734,8020,6393,8937,8592,8911,7101,893,859,891,710,881,854,877,702,0.97,1.88,1.14,1.68,0,30000,0,30000,-0.63,0.28,-0.46,0.08
23.37,893,861,891,711,1786,1722,1783,1421,2680,2582,2674,2126,3573,3442,3565,2833,4466,4304,4456,3543,5359,5164,5347,4248,6253,6025,6238,4955,7147,6887,7129,5662,8041,7747,8020,6367,8935,8611,8911,7078,893,861,891,707,881,856,877,699,0.97,1.88,1.14,1.68,0,30000,0,30000,-0.63,0.28,-0.46,0.08
23.46,894,863,891,713,1787,1726,1782,1424,2681,2587,2673,2133,3573,3449,3564,2845,4467,4312,4455,3558,5360,5173,5346,4266,6253,6035,6237,4978,7147,6898,7128,5691,8040,7759,8019,6401,8933,8619,8910,7111,893,861,891,711,881,856,877,703,0.97,1.88,1.14,1.69,0,30000,0,30000,-0.63,0.28,-0.46,0.09
23.54,894,866,892,713,1788,1731,1783,1425,2682,2595,2676,2134,3575,3458,3567,2842,4468,4322,4458,3553,5361,5188,5349,4266,6254,6052,6240,4977,7148,6915,7131,5684,8041,7779,8022,6394,8934,8645,8913,7106,893,864,891,710,881,859,877,702,0.97,1.89,1.14,1.68,0,30000,0,30000,-0.63,0.29,-0.46,0.08
23.62,894,864,892,712,1788,1728,1784,1419,2681,2590,2675,2129,3575,3454,3566,2842,4469,4316,4457,3551,5363,5178,5348,4260,6256,6042,6240,4974,7149,6905,7131,5685,8043,7766,8022,6393,8936,8628,8913,7104,893,862,891,710,881,857,877,702,0.97,1.89,1.14,1.68,0,30000,0,30000,-0.63,0.29,-0.46,0.08
23.71,894,860,891,707,1788,1720,1782,1415,2681,2582,2673,2126,3575,3443,3565,2836,4469,4303,4456,3540,5362,5163,5347,4247,6255,6024,6238,4957,7149,6885,7129,5667,8042,7745,8020,6374,8935,8604,8911,7080,893,860,891,708,881,855,877,700,0.97,1.88,1.14,1.68,0,30000,0,30000,-0.63,0.28,-0.46,0.08
23.79,894,864,891,709,1788,1726,1782,1414,2682,2589,2673,2120,3576,3454,3565,2829,4469,4316,4456,3532,5362,5178,5347,4237,6255,6043,6238,4945,7148,6905,7129,5648,8042,7767,8020,6353,8936,8630,8911,7062,893,863,891,706,881,858,877,698,0.97,1.89,1.14,1.68,0,30000,0,30000,-0.63,0.29,-0.46,0.08
23.87,893,862,891,709,1786,1725,1782,1421,2681,2588,2674,2132,3575,3449,3565,2840,4468,4310,4456,3550,5362,5173,5348,4263,6256,6034,6239,4971,7150,6896,7130,5682,8046,7760,8022,6395,8940,8621,8913,7104,894,862,891,710,882,857,877,702,0.97,1.89,1.14,1.68,0,30000,0,30000,-0.63,0.29,-0.46,0.08
23.96,893,861,891,711,1787,1720,1782,1418,2681,2581,2673,2131,3574,3440,3564,2841,4468,4298,4455,3547,5361,5158,5346,4258,6255,6017,6237,4967,7149,6874,7128,5673,8042,7733,8019,6384,8935,8592,8910,7094,893,859,891,709,881,854,877,701,0.97,1.88,1.14,1.68,0,30000,0,30000,-0.63,0.28,-0.46,0.08
24.04,894,860,891,707,1787,1722,1782,1417,2681,2582,2673,2120,3575,3442,3564,2826,4468,4304,4455,3535,5361,5164,5346,4241,6254,6026,6237,4951,7148,6886,7128,5655,8041,7747,8019,6360,8935,8609,8910,7069,893,860,891,706,881,855,877,698,0.97,1.88,1.14,1.68,0,30000,0,30000,-0.63,0.28,-0.46,0.08
24.12,894,861,891,709,1788,1721,1782,1416,2682,2579,2673,2120,3575,3440,3564,2829,4468,4299,4455,3535,5362,5157,5346,4238,6255,6018,6237,4946,7149,6877,7129,5650,8043,7735,8020,6355,8937,8595,8911,7063,893,859,891,706,881,854,877,698,0.97,1.88,1.14,1.68,0,30000,0,30000,-0.63,0.28,-0.46,0.08
24.21,894,857,891,703,1787,1716,1782,1407,2680,2576,2673,2115,3574,3435,3564,2822,4467,4292,4455,3525,5360,5151,5346,4232,6253,6010,6237,4939,7146,6866,7128,5641,8039,7723,8019,6345,8932,8583,8911,7053,893,858,891,705,881,853,877,697,0.97,1.88,1.14,1.67,0,30000,0,30000,-0.63,0.28,-0.46,0.07
24.29,894,860,891,707,1788,1720,1782,1416,2682,2578,2673,2120,3575,3435,3564,2825,4469,4294,4455,3536,5362,5153,5346,4244,6255,6011,6237,4948,7149,6869,7128,5656,8043,7730,8019,6365,8937,8590,8910,7067,893,859,891,706,881,854,877,698,0.97,1.88,1.14,1.68,0,30000,0,30000,-0.63,0.28,-0.46,0.08
24.37,893,863,891,711,1786,1727,1782,1422,2680,2588,2673,2127,3573,3450,3564,2836,4467,4314,4455,3547,5361,5176,5346,4254,6254,6038,6237,4962,7148,6902,7128,5672,8043,7764,8019,6379,8937,8626,8910,7088,893,862,891,708,881,857,877,700,0.97,1.89,1.14,1.68,0,30000,0,30000,-0.63,0.29,-0.46,0.08
24.46,894,859,891,704,1787,1719,1782,1412,2680,2583,2673,2122,3574,3444,3565,2828,4468,4306,4456,3537,5361,5168,5347,4247,6254,6028,6238,4953,7147,6889,7129,5664,8041,7748,8020,6373,8937,8606,8912,7082,893,860,891,708,881,855,877,700,0.97,1.88,1.14,1.68,0,30000,0,30000,-0.63,0.28,-0.46,0.08
24.54,895,862,891,707,1788,1723,1782,1412,2681,2582,2673,2113,3575,3443,3564,2819,4469,4302,4455,3520,5363,5161,5346,4222,6257,6022,6237,4926,7151,6882,7128,5626,8043,7743,8019,6330,8937,8603,8910,7033,893,860,891,703,881,855,877,695,0.97,1.88,1.14,1.67,0,30000,0,30000,-0.63,0.28,-0.46,0.07
24.62,894,858,892,701,1788,1717,1783,1403,2682,2578,2674,2109,3575,3436,3565,2810,4469,4297,4455,3517,5363,5156,5346,4218,6257,6017,6237,4924,7150,6876,7129,5624,8043,7736,8020,6326,8937,8597,8911,7030,893,859,891,703,881,854,877,695,0.97,1.88,1.14,1.67,0,30000,0,30000,-0.63,0.28,-0.46,0.07
24.71,894,862,891,703,1788,1724,1782,1406,2681,2588,2673,2113,3575,3451,3565,2817,4468,4312,4455,3520,5362,5176,5346,4226,6256,6038,6237,4929,7149,6900,7128,5632,8043,7763,8019,6338,8936,8624,8910,7039,893,862,891,703,881,857,877,695,0.97,1.89,1.14,1.67,0,30000,0,30000,-0.63,0.29,-0.46,0.07
24.79,894,862,891,710,1787,1721,1783,1408,2680,2581,2674,2112,3573,3443,3565,2817,4467,4303,4456,3518,5360,5168,5347,4223,6254,6032,6238,4928,7147,6895,7129,5630,8041,7760,8020,6336,8935,8623,8911,7039,893,862,891,703,881,857,877,695,0.97,1.89,1.14,1.67,0,30000,0,30000,-0.63,0.29,-0.46,0.07
24.87,893,859,891,702,1786,1718,1782,1405,2678,2580,2673,2114,3572,3439,3565,2816,4465,4298,4456,3517,5359,5159,5347,4220,6253,6018,6238,4924,7147,6876,7129,5625,8040,7737,8020,6331,8934,8597,8912,7035,893,859,891,703,881,854,877,695,0.97,1.88,1.14,1.67,0,30000,0,30000,-0.63,0.28,-0.46,0.07
24.96,893,859,891,706,1786,1716,1782,1408,2680,2574,2673,2110,3573,3433,3564,2817,4467,4291,4455,3523,5361,5147,5346,4224,6254,6005,6237,4929,7147,6864,7128,5636,8041,7721,8019,6337,8934,8578,8910,7040,893,857,891,704,881,852,877,696,0.97,1.87,1.14,1.67,0,30000,0,30000,-0.63,0.27,-0.46,0.07
25.04,894,859,891,702,1787,1721,1782,1407,2681,2582,2673,2111,3575,3441,3564,2810,4468,4301,4455,3516,5361,5162,5346,4219,6254,6021,6237,4918,7148,6880,7128,5618,8041,7741,8019,6321,8934,8599,8909,7019,893,859,890,701,881,854,876,693,0.97,1.88,1.14,1.66,0,30000,0,30000,-0.63,0.28,-0.46,0.06
25.12,893,862,891,703,1786,1726,1782,1409,2680,2590,2674,2116,3574,3453,3566,2821,4468,4314,4458,3523,5360,5174,5349,4223,6254,6035,6241,4925,7146,6898,7132,5631,8039,7761,8023,6335,8933,8623,8915,7037,893,862,891,703,881,857,877,695,0.97,1.89,1.14,1.67,0,30000,0,30000,-0.63,0.29,-0.46,0.07
25.21,894,864,891,709,1787,1728,1782,1418,2681,2590,2673,2121,3574,3451,3565,2824,4468,4312,4456,3528,5361,5175,5347,4237,6254,6038,6238,4944,7147,6900,7130,5650,8040,7760,8021,6353,8933,8620,8912,7055,893,862,891,705,881,857,877,697,0.97,1.89,1.14,1.67,0,30000,0,30000,-0.63,0.29,-0.46,0.07
25.29,894,863,892,701,1788,1727,1783,1405,2681,2592,2674,2111,3575,3455,3565,2810,4469,4318,4456,3512,5362,5183,5347,4218,6255,6047,6240,4921,7148,6910,7131,5621,8041,7775,8021,6326,8934,8639,8912,7030,893,863,891,703,881,858,877,695,0.97,1.89,1.14,1.67,0,30000,0,30000,-0.63,0.29,-0.46,0.07
25.37,893,864,891,705,1786,1728,1782,1408,2679,2590,2673,2110,3572,3454,3564,2813,4466,4317,4455,3518,5359,5178,5346,4219,6253,6042,6237,4926,7146,6904,7128,5629,8039,7764,8019,6330,8932,8626,8910,7036,893,862,891,703,881,857,877,695,0.97,1.89,1.14,1.67,0,30000,0,30000,-0.63,0.29,-0.46,0.07
25.46,893,858,891,703,1786,1717,1782,1407,2680,2577,2673,2111,3573,3434,3564,2811,4467,4293,4455,3513,5360,5153,5346,4219,6255,6010,6237,4919,7148,6868,7128,5621,8042,7728,8019,6330,8935,8587,8910,7033,893,858,891,703,881,853,877,695,0.97,1.88,1.14,1.67,0,30000,0,30000,-0.63,0.28,-0.46,0.07
25.54,894,859,891,705,1786,1720,1782,1413,2679,2581,2673,2120,3573,3441,3565,2824,4466,4300,4456,3528,5359,5161,5347,4237,6252,6022,6238,4945,7146,6881,7129,5649,8039,7740,8020,6353,8932,8601,8911,7061,893,860,891,706,881,855,877,698,0.97,1.88,1.14,1.68,0,30000,0,30000,-0.63,0.28,-0.46,0.08
25.62,893,859,891,707,1786,1717,1782,1411,2680,2573,2673,2113,3574,3432,3564,2818,4467,4290,4455,3523,5360,5146,5346,4224,6254,6004,6237,4926,7147,6862,7128,5632,8040,7718,8018,6333,8933,8575,8909,7037,893,857,890,703,881,852,876,695,0.97,1.87,1.14,1.67,0,30000,0,30000,-0.63,0.27,-0.46,0.07
25.71,894,863,892,700,1787,1726,1783,1402,2681,2592,2674,2107,3576,3456,3565,2808,4470,4319,4456,3509,5364,5184,5347,4214,6257,6047,6238,4916,7150,6911,7129,5616,8043,7777,8020,6321,8936,8642,8911,7025,893,864,891,702,881,859,877,694,0.97,1.89,1.14,1.67,0,30000,0,30000,-0.63,0.29,-0.46,0.07
25.79,893,861,891,703,1786,1724,1782,1409,2679,2584,2673,2110,3571,3445,3564,2815,4464,4307,4455,3520,5358,5168,5346,4222,6252,6030,6237,4927,7145,6890,7128,5627,8038,7753,8019,6332,8932,8614,8911,7034,893,861,891,703,881,856,877,695,0.97,1.88,1.14,1.67,0,30000,0,30000,-0.63,0.28,-0.46,0.07
25.87,893,862,891,706,1787,1721,1782,1408,2680,2583,2673,2113,3574,3445,3564,2818,4468,4304,4455,3520,5361,5166,5346,4228,6255,6026,6238,4930,7149,6885,7129,5632,8042,7746,8020,6338,8935,8606,8911,7038,893,860,891,703,881,855,877,695,0.97,1.88,1.14,1.67,0,30000,0,30000,-0.63,0.28,-0.46,0.07
25.96,894,858,891,699,1788,1718,1782,1402,2681,2575,2673,2101,3574,3432,3564,2801,4468,4291,4455,3504,5362,5146,5346,4203,6255,6003,6237,4904,7148,6861,7128,5608,8042,7716,8019,6307,8935,8571,8910,7010,893,857,891,701,881,852,877,693,0.97,1.87,1.14,1.66,0,30000,0,30000,-0.63,0.27,-0.46,0.06
