time,A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6,A7,B7,C7,D7,A8,B8,C8,D8,A9,B9,C9,D9,A10,B10,C10,D10,Aaverage,Baverage,Caverage,Daverage,Anormalised,Bnormalised,Cnormalised,Dnormalised,OD_A,OD_B,OD_C,OD_D,DilutiontimeforA,DilutiontimeforB,DilutiontimeforC,DilutiontimeforD,ErrorA,ErrorB,ErrorC,ErrorD
0.0000,64,43,36,89,133,89,70,174,204,133,106,259,274,177,142,345,342,218,174,429,410,256,203,511,479,297,235,595,549,339,269,681,621,381,303,768,697,425,338,853,69.00,42.00,33.00,85.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12,71,38,35,88,142,78,71,172,212,118,105,257,281,157,137,343,355,203,174,438,425,243,208,524,498,284,242,611,581,328,279,702,651,369,312,789,723,410,347,876,72,41,34,87,3,0,1,2,0.0018,0.0000,0.0010,0.0012,0,0,0,0,-1.60,-1.60,-1.60,-1.60
0.20,71,41,35,85,143,85,71,177,214,125,104,266,286,167,140,357,360,210,177,449,430,253,205,539,503,296,243,629,576,342,281,721,645,384,318,809,719,427,354,899,71,42,35,89,2,0,2,4,0.0012,0.0000,0.0020,0.0024,0,0,0,0,-1.60,-1.60,-1.60,-1.60
0.29,72,42,34,81,145,85,70,162,216,125,103,241,290,166,140,321,362,209,175,402,434,252,210,483,511,297,249,568,581,340,282,651,654,384,319,737,724,428,353,820,72,42,35,82,3,0,2,0,0.0018,0.0000,0.0020,0.0000,0,0,0,0,-1.60,-1.60,-1.60,-1.60
0.37,74,43,36,85,150,91,75,171,227,131,112,250,302,172,150,336,376,218,186,419,452,263,224,506,527,308,261,591,599,352,294,671,677,399,334,759,751,439,369,843,75,43,36,84,6,1,3,0,0.0036,0.0008,0.0030,0.0000,0,0,0,0,-1.60,-1.60,-1.60,-1.60
0.45,77,45,40,98,153,89,78,190,232,134,116,286,309,182,155,380,386,229,193,473,466,277,236,571,541,321,270,665,620,369,311,762,694,414,347,857,774,463,390,956,77,46,39,95,8,4,6,10,0.0048,0.0032,0.0060,0.0060,0,0,0,0,-1.60,-1.60,-1.59,-1.59
0.54,79,49,41,89,163,101,83,188,245,150,126,285,323,198,165,380,406,249,206,478,486,297,246,572,568,347,289,669,649,396,330,766,729,445,368,861,811,496,412,960,81,49,41,96,12,7,8,11,0.0072,0.0056,0.0080,0.0066,0,0,0,0,-1.59,-1.59,-1.59,-1.59
0.62,87,55,44,106,171,108,87,210,257,165,128,315,345,218,176,421,432,276,223,527,519,329,263,629,604,380,308,737,691,434,353,847,774,491,392,955,860,546,436,1064,86,54,43,106,17,12,10,21,0.0102,0.0096,0.0100,0.0126,0,0,0,0,-1.59,-1.59,-1.59,-1.59
0.70,94,59,49,122,183,116,95,232,271,178,140,338,361,234,184,440,454,290,233,550,543,349,282,661,627,403,323,770,719,464,371,883,809,523,420,998,899,578,462,1111,89,57,46,111,20,15,13,26,0.0120,0.0120,0.0130,0.0156,0,0,0,0,-1.59,-1.59,-1.59,-1.58
0.79,97,67,50,136,200,133,108,276,298,198,159,408,397,262,212,546,497,326,267,683,593,388,318,826,692,454,371,965,792,520,425,1101,888,579,476,1240,987,644,528,1378,98,64,52,137,29,22,19,52,0.0174,0.0176,0.0190,0.0312,0,0,0,0,-1.58,-1.58,-1.58,-1.57
0.87,105,71,54,156,213,139,108,310,320,211,163,457,428,285,222,606,535,356,276,746,642,423,329,886,751,495,386,1033,860,566,444,1184,968,635,498,1331,1073,704,552,1483,107,70,55,148,38,28,22,63,0.0228,0.0224,0.0220,0.0378,0,0,0,0,-1.58,-1.58,-1.58,-1.56
0.95,122,77,60,150,237,157,121,334,351,234,178,504,467,311,234,681,582,386,292,850,696,465,349,1018,813,544,409,1187,930,624,472,1356,1044,701,530,1523,1157,776,584,1691,115,77,58,169,46,35,25,84,0.0276,0.0280,0.0250,0.0504,0,0,0,0,-1.57,-1.57,-1.58,-1.55
1.04,121,78,63,152,239,168,125,311,364,257,189,472,485,338,251,623,611,422,315,782,731,511,378,932,852,595,439,1088,974,681,504,1249,1094,763,567,1409,1214,844,631,1568,121,84,63,156,52,42,30,71,0.0312,0.0336,0.0300,0.0426,0,0,0,0,-1.57,-1.57,-1.57,-1.56
1.12,130,112,69,160,259,205,136,321,390,292,204,492,522,390,272,661,654,482,341,835,785,574,415,997,914,664,481,1161,1047,758,550,1333,1179,853,621,1506,1309,947,689,1674,130,94,68,167,61,52,35,82,0.0366,0.0416,0.0350,0.0492,0,0,0,0,-1.56,-1.56,-1.57,-1.55
1.20,138,105,72,201,278,210,145,387,418,307,220,588,555,406,291,765,695,508,362,956,835,612,437,1141,973,710,508,1318,1110,812,578,1495,1243,915,647,1676,1383,1020,722,1861,138,102,72,186,69,60,39,101,0.0414,0.0480,0.0390,0.0606,0,0,0,0,-1.56,-1.55,-1.56,-1.54
1.29,147,105,76,182,296,213,154,369,447,321,234,544,594,433,311,718,743,545,388,901,894,658,468,1089,1042,773,545,1277,1188,884,621,1462,1335,993,696,1652,1483,1106,774,1847,148,110,77,184,79,68,44,99,0.0474,0.0544,0.0440,0.0594,0,0,0,0,-1.55,-1.55,-1.56,-1.54
1.37,162,135,77,222,320,259,160,438,480,393,243,640,636,509,323,838,798,636,408,1037,957,754,489,1243,1113,875,571,1444,1271,993,654,1650,1427,1114,735,1851,1584,1234,818,2058,158,123,81,205,89,81,48,120,0.0534,0.0648,0.0480,0.0720,0,0,0,0,-1.55,-1.54,-1.55,-1.53
1.45,167,118,85,218,332,248,172,411,500,380,260,619,671,514,350,839,838,645,437,1042,1003,763,524,1253,1168,892,608,1464,1334,1018,693,1672,1499,1148,777,1880,1664,1279,862,2091,166,127,86,209,97,85,53,124,0.0582,0.0680,0.0530,0.0744,0,0,0,0,-1.54,-1.53,-1.55,-1.53
1.54,173,147,91,217,349,286,184,450,529,446,279,670,704,588,370,893,882,734,465,1119,1061,874,561,1347,1240,1005,654,1578,1416,1144,749,1812,1593,1282,843,2048,1771,1422,937,2286,177,142,93,228,108,100,60,143,0.0648,0.0800,0.0600,0.0858,0,0,0,0,-1.54,-1.52,-1.54,-1.51
1.62,188,164,99,240,376,296,199,463,561,449,296,687,747,597,391,935,937,754,490,1168,1122,901,586,1411,1306,1045,682,1651,1490,1188,777,1888,1675,1335,872,2125,1858,1483,968,2364,185,148,96,236,116,106,63,151,0.0696,0.0848,0.0630,0.0906,0,0,0,0,-1.53,-1.52,-1.54,-1.51
1.70,196,155,101,274,389,292,200,518,585,467,306,805,778,624,406,1071,974,784,510,1324,1173,927,613,1578,1367,1077,716,1827,1561,1239,818,2073,1754,1402,919,2322,1952,1566,1021,2572,195,156,102,257,126,114,69,172,0.0756,0.0912,0.0690,0.1032,0,0,0,0,-1.52,-1.51,-1.53,-1.50
1.79,207,174,111,287,414,328,216,554,619,486,325,837,822,656,430,1118,1028,816,537,1393,1233,977,643,1665,1438,1146,750,1930,1642,1316,857,2198,1845,1489,967,2470,2049,1661,1076,2746,204,166,107,274,135,124,74,189,0.0810,0.0992,0.0740,0.1134,0,0,0,0,-1.52,-1.50,-1.53,-1.49
1.87,215,195,116,343,431,363,232,598,646,532,351,871,855,726,465,1142,1072,915,583,1414,1288,1091,700,1685,1503,1270,817,1967,1717,1439,933,2251,1931,1613,1047,2542,2144,1789,1163,2836,214,178,116,283,145,136,83,198,0.0870,0.1088,0.0830,0.1188,0,0,0,0,-1.51,-1.49,-1.52,-1.48
1.95,228,200,122,333,452,367,242,591,679,558,365,884,904,738,484,1217,1130,925,605,1521,1363,1115,729,1817,1592,1298,853,2118,1821,1485,977,2416,2052,1674,1100,2713,2281,1861,1222,3009,228,186,122,300,159,144,89,215,0.0954,0.1152,0.0890,0.1290,0,0,0,0,-1.50,-1.48,-1.51,-1.47
2.04,239,246,127,334,477,446,254,635,715,609,382,938,951,814,506,1238,1189,984,633,1549,1427,1181,764,1873,1672,1393,888,2203,1910,1599,1016,2532,2149,1801,1145,2855,2387,2001,1273,3175,238,200,127,317,169,158,94,232,0.1014,0.1264,0.0940,0.1392,0,0,0,0,-1.50,-1.47,-1.51,-1.46
2.12,250,191,135,256,500,395,270,561,747,579,403,830,997,772,537,1100,1246,964,674,1366,1493,1155,809,1628,1741,1352,942,1896,1989,1553,1076,2166,2239,1753,1210,2435,2489,1949,1345,2708,248,194,134,270,179,152,101,185,0.1074,0.1216,0.1010,0.1110,0,0,0,0,-1.49,-1.48,-1.50,-1.49
2.20,261,216,142,246,521,396,284,539,783,615,425,816,1039,823,564,1135,1300,1042,703,1417,1561,1260,842,1713,1821,1464,982,2009,2082,1679,1121,2291,2341,1891,1262,2574,2599,2100,1401,2859,259,210,140,285,190,168,107,200,0.1140,0.1344,0.1070,0.1200,0,0,0,0,-1.49,-1.47,-1.49,-1.48
2.29,273,256,147,283,547,524,294,525,820,738,446,810,1092,970,590,1085,1364,1187,737,1371,1638,1407,885,1659,1913,1620,1033,1954,2188,1850,1180,2250,2462,2072,1327,2547,2736,2290,1473,2843,273,229,147,284,204,187,114,199,0.1224,0.1496,0.1140,0.1194,0,0,0,0,-1.48,-1.45,-1.49,-1.48
2.37,282,223,151,267,566,460,302,562,849,680,454,880,1134,887,606,1160,1420,1122,760,1427,1709,1356,913,1715,1993,1572,1067,2003,2281,1805,1221,2306,2566,2032,1375,2609,2853,2257,1528,2912,285,225,152,291,216,183,119,206,0.1296,0.1464,0.1190,0.1236,0,0,0,0,-1.47,-1.45,-1.48,-1.48
2.45,297,240,155,281,596,473,311,611,897,674,471,930,1194,915,627,1248,1493,1162,785,1525,1793,1397,944,1827,2093,1627,1103,2138,2394,1860,1261,2441,2692,2097,1418,2751,2988,2333,1573,3062,298,233,157,306,229,191,124,221,0.1374,0.1528,0.1240,0.1326,0,0,0,0,-1.46,-1.45,-1.48,-1.47
2.54,310,222,161,367,617,545,323,678,927,772,487,987,1237,1018,653,1320,1550,1251,818,1675,1858,1499,982,2010,2170,1736,1147,2332,2484,1976,1314,2662,2796,2223,1479,3000,3109,2472,1647,3344,310,247,164,334,241,205,131,249,0.1446,0.1640,0.1310,0.1494,0,0,0,0,-1.46,-1.44,-1.47,-1.45
2.62,322,239,171,374,644,470,342,685,962,743,509,979,1284,992,678,1356,1607,1253,847,1703,1929,1503,1016,2059,2249,1750,1182,2395,2567,1994,1348,2731,2887,2242,1517,3074,3210,2498,1686,3424,321,249,168,342,252,207,135,257,0.1512,0.1656,0.1350,0.1542,0,0,0,0,-1.45,-1.43,-1.47,-1.45
2.70,331,285,176,339,660,578,354,682,988,843,526,988,1321,1139,703,1330,1653,1379,879,1653,1983,1670,1053,1970,2314,1949,1227,2284,2643,2231,1402,2612,2974,2505,1580,2943,3305,2783,1757,3282,330,278,175,328,261,236,142,243,0.1566,0.1888,0.1420,0.1458,0,0,0,0,-1.44,-1.41,-1.46,-1.45
2.79,339,269,181,388,679,537,363,737,1020,819,546,1125,1362,1105,730,1509,1704,1378,914,1861,2046,1644,1097,2229,2388,1920,1280,2603,2726,2208,1462,2967,3064,2496,1645,3328,3404,2792,1823,3691,340,279,182,369,271,237,149,284,0.1626,0.1896,0.1490,0.1704,0,0,0,0,-1.44,-1.41,-1.45,-1.43
2.87,351,345,190,399,703,607,382,723,1054,893,572,1079,1403,1160,763,1462,1757,1472,955,1846,2111,1769,1150,2238,2464,2076,1345,2617,2817,2379,1539,3000,3171,2680,1731,3390,3524,2980,1923,3779,352,298,192,377,283,256,159,292,0.1698,0.2048,0.1590,0.1752,0,0,0,0,-1.43,-1.40,-1.44,-1.42
2.95,361,304,199,392,724,636,397,787,1092,987,600,1218,1456,1316,800,1615,1820,1641,999,2006,2183,1961,1201,2386,2547,2286,1400,2783,2913,2609,1598,3195,3277,2938,1798,3608,3644,3266,1999,4020,364,326,199,402,295,284,166,317,0.1770,0.2272,0.1660,0.1902,0,0,0,0,-1.42,-1.37,-1.43,-1.41
3.04,377,332,208,387,756,677,416,769,1136,975,626,1190,1518,1315,839,1615,1900,1672,1051,2025,2283,2012,1263,2425,2665,2357,1474,2818,3047,2696,1685,3224,3428,3040,1894,3639,3807,3386,2102,4062,380,338,210,406,311,296,177,321,0.1866,0.2368,0.1770,0.1926,0,0,0,0,-1.41,-1.36,-1.42,-1.41
3.12,392,345,218,462,785,736,435,985,1184,1088,656,1379,1583,1490,878,1841,1978,1838,1097,2269,2374,2198,1318,2698,2770,2545,1539,3137,3167,2906,1760,3588,3565,3276,1982,4043,3964,3650,2203,4499,396,365,220,449,327,323,187,364,0.1962,0.2584,0.1870,0.2184,0,0,0,0,-1.40,-1.34,-1.41,-1.38
3.20,410,397,227,478,822,763,457,953,1237,1105,690,1410,1649,1502,928,1845,2064,1869,1161,2286,2480,2257,1394,2753,2896,2640,1626,3219,3312,3015,1858,3681,3728,3391,2090,4148,4144,3774,2322,4619,414,377,232,461,345,335,199,376,0.2070,0.2680,0.1990,0.2256,0,0,0,0,-1.39,-1.33,-1.40,-1.37
3.29,432,394,244,476,865,762,489,981,1298,1153,734,1479,1732,1561,979,1956,2164,1963,1222,2438,2596,2333,1466,2906,3027,2720,1706,3398,3451,3106,1948,3890,3881,3501,2188,4390,4313,3898,2433,4894,431,389,243,489,362,347,210,404,0.2172,0.2776,0.2100,0.2424,0,0,0,0,-1.38,-1.32,-1.39,-1.36
3.37,449,373,254,539,898,729,509,1080,1345,1127,763,1571,1795,1522,1017,2064,2243,1915,1272,2558,2691,2298,1526,3046,3139,2709,1780,3547,3590,3121,2034,4050,4040,3529,2290,4561,4493,3939,2548,5077,449,393,254,507,380,351,221,422,0.2280,0.2808,0.2210,0.2532,0,0,0,0,-1.37,-1.32,-1.38,-1.35
3.45,477,556,271,493,947,887,545,1015,1415,1315,813,1506,1884,1751,1079,1995,2353,2167,1347,2520,2821,2586,1614,3039,3293,3003,1883,3555,3765,3427,2154,4078,4237,3848,2424,4602,4708,4268,2693,5135,470,426,269,513,401,384,236,428,0.2406,0.3072,0.2360,0.2568,0,0,0,0,-1.36,-1.29,-1.36,-1.34
3.54,486,386,279,477,974,822,558,1054,1466,1239,841,1576,1957,1703,1123,2067,2447,2100,1404,2592,2937,2544,1685,3128,3425,2972,1964,3656,3914,3394,2242,4175,4402,3820,2519,4702,4891,4252,2798,5242,489,425,279,524,420,383,246,439,0.2520,0.3064,0.2460,0.2634,0,0,0,0,-1.35,-1.29,-1.35,-1.34
3.62,511,506,287,568,1025,949,576,1079,1537,1381,865,1602,2053,1792,1154,2190,2567,2208,1441,2797,3078,2653,1724,3379,3588,3116,2007,3959,4098,3562,2292,4532,4609,4001,2580,5108,5123,4446,2866,5687,512,444,286,568,443,402,253,483,0.2658,0.3216,0.2530,0.2898,0,0,0,0,-1.33,-1.28,-1.35,-1.31
3.70,530,505,298,589,1060,931,594,1130,1592,1352,890,1713,2122,1803,1188,2308,2653,2261,1484,2902,3188,2712,1786,3497,3720,3176,2086,4100,4250,3641,2383,4709,4781,4106,2680,5313,5316,4571,2983,5915,531,457,298,591,462,415,265,506,0.2772,0.3320,0.2650,0.3036,0,0,0,0,-1.32,-1.27,-1.34,-1.30
3.79,549,421,306,551,1097,886,613,1148,1644,1368,919,1685,2191,1856,1225,2249,2740,2320,1532,2831,3296,2804,1845,3420,3851,3256,2154,3998,4401,3714,2463,4587,4952,4177,2769,5185,5500,4651,3076,5786,550,465,307,578,481,423,274,493,0.2886,0.3384,0.2740,0.2958,0,0,0,0,-1.31,-1.26,-1.33,-1.30
3.87,568,534,318,647,1136,1032,637,1345,1704,1499,954,1957,2269,2004,1268,2558,2837,2437,1584,3145,3401,2939,1899,3741,3968,3433,2215,4344,4535,3922,2534,4956,5105,4417,2854,5573,5674,4910,3173,6196,567,491,317,619,498,449,284,534,0.2988,0.3592,0.2840,0.3204,0,0,0,0,-1.30,-1.24,-1.32,-1.28
3.95,586,467,328,685,1171,1009,653,1320,1755,1535,978,2025,2338,1997,1303,2623,2924,2457,1629,3247,3511,2972,1957,3877,4099,3468,2286,4524,4685,3958,2614,5173,5270,4464,2939,5812,5855,4972,3266,6451,585,497,326,645,516,455,293,560,0.3096,0.3640,0.2930,0.3360,0,0,0,0,-1.29,-1.24,-1.31,-1.26
4.04,604,451,340,705,1208,904,678,1360,1811,1445,1018,2041,2415,1911,1357,2694,3018,2421,1694,3358,3621,2900,2030,4037,4222,3372,2365,4688,4822,3861,2700,5349,5423,4367,3037,6015,6026,4888,3375,6680,602,488,337,668,533,446,304,583,0.3198,0.3568,0.3040,0.3498,0,0,0,0,-1.28,-1.24,-1.30,-1.25
4.12,620,494,347,688,1241,986,691,1319,1862,1471,1040,2004,2482,2055,1387,2700,3102,2567,1734,3347,3716,3097,2078,3999,4333,3601,2423,4654,4950,4114,2769,5322,5572,4641,3117,5998,6193,5169,3465,6677,619,516,346,667,550,474,313,582,0.3300,0.3792,0.3130,0.3492,0,0,0,0,-1.27,-1.22,-1.29,-1.25
4.20,635,590,354,725,1270,1130,710,1377,1909,1594,1067,2009,2547,2155,1424,2628,3185,2704,1780,3290,3820,3242,2133,3955,4454,3768,2487,4611,5090,4299,2841,5267,5729,4835,3197,5934,6371,5378,3555,6610,637,537,355,661,568,495,322,576,0.3408,0.3960,0.3220,0.3456,0,0,0,0,-1.26,-1.20,-1.28,-1.25
4.29,649,587,359,606,1298,1073,717,1239,1948,1618,1076,1879,2597,2132,1435,2543,3247,2672,1797,3202,3898,3204,2158,3849,4553,3735,2521,4484,5205,4287,2882,5123,5857,4848,3242,5784,6508,5411,3603,6460,650,541,360,646,581,499,327,561,0.3486,0.3992,0.3270,0.3366,0,0,0,0,-1.25,-1.20,-1.27,-1.26
4.37,671,508,368,699,1341,993,736,1380,2013,1525,1106,2089,2684,2014,1476,2758,3357,2551,1845,3462,4026,3081,2213,4158,4695,3596,2580,4857,5363,4132,2945,5563,6031,4682,3310,6273,6698,5240,3678,6986,669,524,367,698,600,482,334,613,0.3600,0.3856,0.3340,0.3678,0,0,0,0,-1.24,-1.21,-1.27,-1.23
4.45,676,470,373,717,1352,971,748,1442,2027,1516,1122,2152,2703,2049,1497,2850,3379,2616,1871,3512,4055,3171,2244,4226,4731,3730,2617,4942,5407,4291,2989,5639,6080,4845,3359,6341,6751,5404,3729,7050,675,540,372,705,606,498,339,620,0.3636,0.3984,0.3390,0.3720,0,0,0,0,-1.24,-1.20,-1.26,-1.23
4.54,684,573,375,725,1363,1129,755,1362,2047,1704,1130,2066,2731,2300,1507,2746,3419,2865,1888,3464,4105,3438,2266,4165,4786,4002,2641,4855,5468,4571,3017,5554,6153,5153,3396,6260,6841,5739,3776,6972,684,573,377,697,615,531,344,612,0.3690,0.4248,0.3440,0.3672,0,0,0,0,-1.23,-1.18,-1.26,-1.23
4.62,695,581,380,686,1385,1121,760,1346,2078,1636,1140,1994,2776,2159,1521,2661,3474,2713,1908,3368,4172,3296,2290,4114,4868,3865,2669,4832,5561,4434,3048,5537,6255,5004,3428,6249,6951,5586,3813,6968,695,558,381,696,626,516,348,611,0.3756,0.4128,0.3480,0.3666,0,0,0,0,-1.22,-1.19,-1.25,-1.23
4.70,706,589,388,696,1412,1227,776,1357,2117,1845,1164,2066,2823,2405,1551,2754,3527,2952,1937,3469,4229,3550,2321,4211,4931,4137,2706,4947,5634,4718,3091,5691,6337,5313,3477,6435,7040,5915,3864,7180,704,591,386,718,635,549,353,633,0.3810,0.4392,0.3530,0.3798,0,0,0,0,-1.22,-1.16,-1.25,-1.22
4.79,713,611,391,749,1425,1231,783,1453,2137,1832,1174,2158,2849,2399,1565,2889,3559,2958,1954,3602,4271,3525,2342,4317,4982,4107,2732,5048,5693,4699,3122,5782,6407,5300,3514,6528,7121,5905,3907,7282,712,590,390,728,643,548,357,643,0.3858,0.4384,0.3570,0.3858,0,0,0,0,-1.21,-1.16,-1.24,-1.21
4.87,719,656,395,707,1435,1191,788,1381,2152,1785,1182,2133,2865,2361,1573,2839,3580,2950,1969,3549,4295,3548,2361,4295,5010,4155,2754,5056,5732,4756,3151,5824,6451,5355,3548,6586,7169,5960,3944,7344,716,596,394,734,647,554,361,649,0.3882,0.4432,0.3610,0.3894,0,0,0,0,-1.21,-1.16,-1.24,-1.21
4.95,723,630,398,694,1447,1198,796,1435,2170,1778,1193,2110,2893,2360,1591,2848,3616,2934,1991,3540,4343,3509,2392,4242,5070,4102,2792,4962,5795,4708,3190,5694,6515,5326,3588,6426,7237,5944,3986,7167,723,594,398,716,654,552,365,631,0.3924,0.4416,0.3650,0.3786,0,0,0,0,-1.21,-1.16,-1.24,-1.22
5.04,733,602,405,804,1466,1158,810,1528,2200,1715,1214,2213,2929,2349,1615,2945,3658,2942,2018,3660,4389,3502,2422,4419,5122,4093,2828,5192,5854,4699,3232,5959,6586,5308,3634,6722,7314,5919,4033,7484,731,591,403,748,662,549,370,663,0.3972,0.4392,0.3700,0.3978,0,0,0,0,-1.20,-1.16,-1.23,-1.20
5.12,742,587,407,853,1483,1134,816,1578,2225,1718,1224,2294,2965,2351,1631,3024,3703,2955,2035,3746,4441,3563,2439,4477,5179,4162,2846,5238,5920,4791,3251,6002,6660,5426,3658,6773,7399,6058,4065,7544,739,605,406,754,670,563,373,669,0.4020,0.4504,0.3730,0.4014,0,0,0,0,-1.20,-1.15,-1.23,-1.20
5.20,741,577,409,712,1484,1213,819,1546,2229,1815,1230,2294,2975,2421,1641,3074,3719,3023,2049,3831,4460,3624,2457,4619,5203,4253,2867,5394,5949,4885,3279,6157,6694,5503,3689,6913,7435,6133,4096,7673,743,613,409,767,674,571,376,682,0.4044,0.4568,0.3760,0.4092,0,0,0,0,-1.20,-1.14,-1.22,-1.19
5.29,748,686,411,728,1497,1326,822,1432,2246,2028,1234,2163,2995,2654,1644,2860,3742,3292,2055,3579,4490,3893,2465,4299,5237,4544,2877,5034,5987,5205,3289,5792,6737,5854,3704,6553,7491,6498,4123,7316,749,649,412,731,680,607,379,646,0.4080,0.4856,0.3790,0.3876,0,0,0,0,-1.19,-1.11,-1.22,-1.21
5.37,754,620,414,725,1509,1292,829,1403,2265,1968,1244,2133,3021,2632,1659,2845,3778,3251,2077,3572,4537,3879,2495,4302,5294,4511,2913,5056,6051,5131,3329,5799,6807,5769,3742,6546,7557,6421,4158,7305,755,642,415,730,686,600,382,645,0.4116,0.4800,0.3820,0.3870,0,0,0,0,-1.19,-1.12,-1.22,-1.21
5.45,761,617,421,859,1523,1236,844,1617,2283,1900,1267,2419,3047,2516,1689,3164,3812,3130,2110,3960,4575,3761,2532,4681,5336,4392,2952,5414,6096,5007,3369,6173,6855,5637,3786,6936,7614,6289,4204,7706,761,628,420,770,692,586,387,685,0.4152,0.4688,0.3870,0.4110,0,0,0,0,-1.18,-1.13,-1.21,-1.19
5.54,767,697,425,789,1535,1338,851,1586,2304,1956,1276,2315,3070,2565,1699,3146,3836,3185,2117,3915,4600,3839,2538,4697,5365,4486,2960,5486,6135,5134,3385,6277,6903,5791,3809,7072,7667,6455,4232,7866,766,645,423,786,697,603,390,701,0.4182,0.4824,0.3900,0.4206,0,0,0,0,-1.18,-1.12,-1.21,-1.18
5.62,772,643,427,824,1543,1318,854,1553,2316,1913,1282,2272,3085,2582,1706,2994,3852,3213,2127,3720,4623,3865,2552,4498,5391,4520,2977,5293,6160,5173,3401,6088,6931,5838,3826,6885,7705,6510,4254,7683,770,651,425,768,701,609,392,683,0.4206,0.4872,0.3920,0.4098,0,0,0,0,-1.18,-1.11,-1.21,-1.19
5.70,776,616,428,737,1551,1333,856,1566,2326,1966,1284,2311,3100,2599,1711,3120,3878,3244,2138,3892,4653,3892,2565,4683,5428,4557,2993,5456,6205,5216,3424,6247,6985,5875,3855,7052,7764,6548,4286,7861,776,654,428,786,707,612,395,701,0.4242,0.4896,0.3950,0.4206,0,0,0,0,-1.18,-1.11,-1.21,-1.18
5.79,787,658,437,781,1573,1332,871,1541,2358,2021,1304,2357,3143,2679,1740,3138,3929,3323,2174,3921,4714,3979,2608,4744,5500,4671,3042,5554,6285,5332,3474,6344,7071,5990,3907,7135,7856,6664,4341,7933,785,666,434,793,716,624,401,708,0.4296,0.4992,0.4010,0.4248,0,0,0,0,-1.17,-1.10,-1.20,-1.18
5.87,788,778,436,818,1577,1537,872,1630,2365,2224,1309,2456,3153,2920,1742,3236,3939,3605,2175,3987,4727,4305,2609,4773,5518,5016,3047,5590,6308,5705,3484,6414,7098,6394,3918,7223,7883,7077,4351,8041,788,707,435,804,719,665,402,719,0.4314,0.5320,0.4020,0.4314,0,0,0,0,-1.17,-1.07,-1.20,-1.17
5.95,795,829,440,760,1590,1483,880,1613,2385,2128,1320,2374,3180,2840,1760,3111,3975,3519,2198,3888,4768,4190,2634,4663,5560,4872,3073,5434,6351,5550,3510,6221,7143,6235,3947,7005,7936,6932,4386,7794,793,693,438,779,724,651,405,694,0.4344,0.5208,0.4050,0.4164,0,0,0,0,-1.17,-1.08,-1.19,-1.18
6.04,795,563,440,776,1592,1200,877,1584,2389,1822,1318,2305,3185,2486,1757,3080,3981,3105,2196,3873,4775,3780,2634,4691,5572,4476,3076,5492,6370,5176,3518,6288,7171,5877,3960,7081,7968,6585,4402,7877,796,658,440,787,727,616,407,702,0.4362,0.4928,0.4070,0.4212,0,0,0,0,-1.16,-1.11,-1.19,-1.18
6.12,798,643,440,701,1597,1314,882,1436,2393,1908,1323,2171,3192,2597,1765,2893,3993,3250,2211,3665,4795,3895,2655,4441,5595,4569,3097,5234,6390,5243,3537,6010,7189,5938,3980,6792,7990,6647,4424,7588,799,664,442,758,730,622,409,673,0.4380,0.4976,0.4090,0.4038,0,0,0,0,-1.16,-1.10,-1.19,-1.20
6.20,807,675,446,881,1615,1312,889,1719,2420,1979,1335,2573,3230,2703,1783,3398,4040,3359,2232,4204,4850,4077,2680,5052,5657,4795,3125,5887,6463,5507,3570,6716,7272,6209,4019,7547,8082,6907,4469,8376,808,690,446,837,739,648,413,752,0.4434,0.5184,0.4130,0.4512,0,0,0,0,-1.16,-1.08,-1.19,-1.15
6.29,809,636,448,837,1619,1335,897,1611,2429,1989,1342,2429,3238,2705,1790,3165,4047,3411,2238,3929,4859,4134,2688,4723,5672,4844,3138,5554,6483,5556,3587,6385,7291,6284,4033,7215,8098,7016,4480,8050,809,701,448,805,740,659,415,720,0.4440,0.5272,0.4150,0.4320,0,0,0,0,-1.16,-1.07,-1.18,-1.17
6.37,815,682,455,900,1628,1406,907,1685,2440,2068,1357,2424,3253,2759,1808,3187,4063,3473,2263,3987,4874,4190,2715,4799,5690,4905,3167,5596,6504,5616,3618,6403,7317,6342,4068,7217,8131,7077,4521,8037,813,707,452,803,744,665,419,718,0.4464,0.5320,0.4190,0.4308,0,0,0,0,-1.15,-1.07,-1.18,-1.17
6.45,820,641,454,734,1638,1404,904,1480,2455,2101,1356,2168,3273,2772,1807,2998,4091,3479,2261,3732,4912,4183,2718,4509,5731,4892,3173,5316,6551,5623,3626,6132,7367,6367,4077,6942,8185,7112,4530,7766,818,711,453,776,749,669,420,691,0.4494,0.5352,0.4200,0.4146,0,0,0,0,-1.15,-1.06,-1.18,-1.19
6.54,820,669,455,834,1639,1310,908,1720,2459,2042,1364,2583,3280,2779,1822,3419,4104,3473,2280,4276,4926,4151,2737,5139,5746,4872,3192,5987,6565,5611,3647,6841,7385,6357,4102,7691,8208,7101,4560,8539,820,710,456,853,751,668,423,768,0.4506,0.5344,0.4230,0.4608,0,0,0,0,-1.15,-1.07,-1.18,-1.14
